wallet,tx_count,total_sent_sol,avg_tx_value,median_tx_value,max_tx_value,avg_fee,total_fee,fee_ratio,avg_tx_interval,std_tx_interval,unique_destinations,dest_entropy,token_diversity,mint_count,mint_ratio,type_system_transfer,type_spl-token_transfer,type_system_createAccount,type_spl-token_closeAccount,type_spl-token_transferChecked,type_address-lookup-table_extendLookupTable,type_spl-associated-token-account_createIdempotent,type_spl-associated-token-account_create,type_unknown,type_system_advanceNonce,type_system_createAccountWithSeed,type_spl-token_burn,type_spl-token_approveChecked,type_address-lookup-table_createLookupTable,type_spl-token_approve
3ARKfgBm8WVq3EaNtnYTR1uVtthKiATNNzaxCXRk61zT,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EF9nseAAjWGT2LJuGUUtmom857Ymi2pjzK7upWSNt2V3,1,0.017566124,0.017566124,0.017566124,0.017566124,15000.0,15000,15000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erei7NuXyFVmZrJ4wkjjRXnryFo1NrhgE63UQFv1eWM4,1,0.0166,0.0166,0.0166,0.0166,15000.0,15000,15000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38ANVfANwej6jGxP96NZidbjwp4vGKKMHWiSsBAxi3xk,1,0.169986,0.169986,0.169986,0.169986,15000.0,15000,15000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dpymvfite5vscgCFJ9VB59SEFsDFwW1uBS4xJFsv7Svd,1,1e-06,1e-06,1e-06,1e-06,25000.0,25000,25000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7NzMNTVKoCgKL2bsBS2AAib31AMqpSoQsNYUCBajYAQg,1,1e-06,1e-06,1e-06,1e-06,25000.0,25000,25000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D2aP5EBswv68HFzBZNNWXtckQSpRqx7KHBiGNVP6MAgf,1,1e-06,1e-06,1e-06,1e-06,25000.0,25000,25000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2HjBsjTCg9ZpWmU2KRtKDuF8ZUpQzWB16BK9ZzdFVgWL,2,0.00785641,0.003928205,0.003928205,0.005,5005000.0,10010000,5005000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6uCdwrQ6EGYPQCBgJWzrn7j7DVVqPj12RBCL2MU88Wnu,2,0.091052088,0.045526044,0.045526044,0.055,55001.0,110002,55001.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GEzTGbmWERjATnWXzMBLJyr5tJyDD9uURzPcMeZhDtdS,1,2.4102e-05,2.4102e-05,2.4102e-05,2.4102e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMuzf22T3ameqTL2mNMG4KZ7xnAK7GERbJQGvxbpfhu4,1,9e-05,9e-05,9e-05,9e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F41o1pCnUk5txFYuGVmLamwfLq6SzqftW1rWcUYBGS4Z,2,0.166,0.083,0.083,0.16,6005000.0,12010000,6005000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bzm95iAE3KJzUZgJaLt5BWoKcNanNCPyZaB8F5J7Z3PG,1,4.999999983,4.999999983,4.999999983,4.999999983,4436561.0,4436561,4436561.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dq9dpdmZvPLL9K5oxkRg9JSFZRQgWqTtLsmqW59WPhGE,1,0.0,0.0,0.0,0.0,910000.0,910000,910000.0,0.0,0.0,1,0.0,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7RAnzoxvT5fDcnbvqV4PvqQPtsng6thTw9i1ePSQGTAe,1,0.999999988,0.999999988,0.999999988,0.999999988,4010001.0,4010001,4010001.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3Z9SBPfAJaXfFrbpnGnBdB6ntBxJJPLoxCjoEttpMRRY,1,1.4,1.4,1.4,1.4,461788.0,461788,461788.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9Lu798om5eDU13vXXh7MdGAAFn12GmycHATRrvR88grw,2,0.0115,0.00575,0.00575,0.01,1505000.0,3010000,1505000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8TBh3JeSqS8TdLyASrkJjTvZS7MtayTdjqHqJuoFTpJS,1,0.00142485,0.00142485,0.00142485,0.00142485,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HXpF93v3TR6ujYSuyRfsKGKyrixgHv1SvoRLuL28TC5x,2,0.028,0.014,0.014,0.018,55001.0,110002,55001.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HQxkhDv4m8db55KiRj5ku7yQjat5KnJ6VJiqraHv1bxd,1,0.011003274,0.011003274,0.011003274,0.011003274,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2XGBvmNt46Wh2pFqEW2qRCVsoMsE435Bdg7Lrj1QJosi,2,0.016,0.008,0.008,0.01,6005000.0,12010000,6005000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6r6iwNt2t2nBAmWzM1i4j1B8d7B44iHZiuGEyasooEbA,1,2.999401,2.999401,2.999401,2.999401,605000.0,605000,605000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AgCKDGBGVMPrpwLCupD9mien9yrLjPV9Zn4ZaZD8QPpk,1,1.5,1.5,1.5,1.5,15000.0,15000,15000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT4krXsvRbJyWcEgofH4uYZNGYJSYygJGvKRMuHYSHXW,4,0.009536315,0.00238407875,0.002492266,0.0025,2505000.0,10020000,2505000.0,2.6666666666666665,3.7712361663282534,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
7UmCtsJyeK14ckXj1fCoysFVBGeFT9yN8G6APmazLZAt,4,0.01200884,0.00300221,0.003,0.003135507,3005000.0,12020000,3005000.0,7.666666666666667,10.842303978193728,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
AjdSfRyvMpyCdA5MtWHbKCttZn9Us4otEQda8mue3jNc,2,0.23,0.115,0.115,0.2,805084.0,1610168,805084.0,11.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
6P8fsUz1X6BkLzUf2hc9AaXaL1k4vVxBgGR69v8HQ7NS,2,7.896400464,3.948200232,3.948200232,7.896310464,5000.0,10000,5000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GWEAPcQjAVi8ztHX8aHSoPuELTYGFTHmPVqgRSUaqC98,2,0.004,0.002,0.002,0.003,3005000.0,6010000,3005000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6rNYHMoxjdWHRY7rMihqMwUxkf9oyveBtW3aDGf8Git6,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3hUE486GNWYY1jPzyjq9iuwMNiZ7CzvyE2AP4mVKVjYr,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5cLp68Gve74aBSmjjxjPDKVj5MneJpDSp6ehCbC7gvH7,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J7h6U1zT4JTVHczy7mwcmm4UmrKmCxfHSdVeiykUFTHL,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGk3WaNxeKtErBWoRP4ccs7S6CEip1GtJPC6ztwD7HKc,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7nBpq1wLt4VY2PhZVCgWd9U1zsZQjhoAmMrH6v92ADur,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNEms6uLcxk1ZDVUfsV2LCfp83nd5uNjBpKxQxbRu1ia,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9k7jfP32CwZAAsZSAXRjiBSRKtTF8EprcbJgbnZJ2LoB,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRD21ymcry6L5XPLE43P61ZpXXWNNoDggo9qVTTycXd7,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EKU3BCSKMxUk7QGNPHNE82dW1HxBLnPWAo49gqQkz1S8,1,0.00099,0.00099,0.00099,0.00099,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9g5YQqF9hLJXXLmJxu7ucfVpMtE19zfZBBUggwVb1qhz,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yMehkWcdyS7gqGAms69KVrww9nL6eh7Hu1rb36nPCbh,1,0.014,0.014,0.014,0.014,100000.0,100000,100000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5BCgqYg51CANe8qUMPYWJsqRA4Y8HnyfmvkoJxcEmQfY,1,2.0,2.0,2.0,2.0,9960.0,9960,9960.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E69Ef5wkmjKCEwH71CRdWNrkenVjgeStbyt7SVTGw7cg,2,0.005,0.0025,0.0025,0.003,3005000.0,6010000,3005000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HmR8djbi8BbtDqoPuEg8KiGA7Z54F7FSzCvZ82VV6DgU,2,0.004443203,0.0022216015,0.0022216015,0.003,3005000.0,6010000,3005000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ci2iLEnLKVAofHm5epFVnREZoU4X5fFxnTNvyFQ6m3D,4,0.018186847,0.00454671175,0.0055,0.006,6005000.0,24020000,6005000.0,4.666666666666667,6.599663291074443,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4JCyJfXVZ2WRbYm7Lwws4D9egZS8k5rLfBcH1LqLz681,2,0.022560264,0.011280132,0.011280132,0.014560264,55001.0,110002,55001.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8BB6BP1PxKeB549FE1xBaYwSeu9j5odXMyx6n7sNFsJD,4,0.263613196,0.065903299,0.057494838,0.143622937,30000.0,120000,30000.0,5.0,7.0710678118654755,4,1.3862943611198906,0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9KjFdM5F36rGXhHQY1tXg1ehqrL9pL5xSUeiZhwV58cs,1,9e-05,9e-05,9e-05,9e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5gjE5c6Gf6ykYYPZzWZB3MaGvLggMsu8oL4MCi928UiH,1,9e-05,9e-05,9e-05,9e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEzic3a4K2C2Qcmt6C9X6SLVQPa93SQtGC9c64iiGRWw,2,0.012172385,0.0060861925,0.0060861925,0.012003633,30000.0,60000,30000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9CfFaDUF7G2oJLkpGoXVgkmYZ8LFJFnNKFe6xT8RHGhh,1,0.03,0.03,0.03,0.03,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9hK9m1YT46WRgrEfLWTk59uX2bgjbtvwjofr4Smcd2fw,1,5e-09,5e-09,5e-09,5e-09,5600.0,5600,5600.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2rEEo6bXeXLacwAnQwtw5YEz8CdnTGrQ2LQ2banK4mRw,1,0.000275945,0.000275945,0.000275945,0.000275945,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7EfVHXGtzTitM1tGEkqw6BBkdwNGe7D2HZ1rAR6ykkUp,1,0.000275945,0.000275945,0.000275945,0.000275945,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bcxv7jCiVCfdzgZghGQpZBDDNGxRBLgDthmu469jHrCX,5,0.000436661,8.73322e-05,2.7856e-05,0.000314342,5001.0,25005,5001.0,6.0,6.041522986797286,4,1.3321790402101223,0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fv2QvZnt46MB1sMiesaV45uq9pdz8yeMyu3gQn8iYomu,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HbzKZmA8NsEePssAj53JdqVBRXxYhQBSqhLAJLK815A5,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C33ty1D5M4xjPmHf1YFsGRdviYFNX5gGVY3VTVJc3rZd,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77trVVzMr3ozKRPms9Ja8fJ8KbU16JR6TmEd7Z5WGDz3,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dgk97jfti1SFm393FDUXhkRZxYnoxJwpHhLMQgUy4diR,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7qaLqWVa1HWCrWahfWU7Kkw3aPFtHNT6Dqxukg7jPu3C,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2X2L4W4Qo5z1oEJcFh4iV18hcUJrWCwNdWzf26zrwiCo,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CfjZ4ujpTNvv7Grbek6Wv5YfQnZtWGYkT7DtoLCeK7DH,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCgh4mJ69ZiqRyu4SXnFiNPMabfoAX6nh7jAe2GH1KPT,1,0.110713664,0.110713664,0.110713664,0.110713664,5023.0,5023,5023.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5JMjPvtkKfXUE7JrN25rNiq23GCsFxNZMf8Jufcc5YNb,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64HSA2yLhC7wWfD3bejgFayDME9xHMSRxaGEWKwD8smS,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4isUyLwHFoH13vzYhwhhGh3GM4G5LmKxTqb6P9CYP2Fk,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5JKYJnd4g9FrRrxo6QhsoS9U3fj6LejrLxD6rE5o1c3X,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AkpF2TWvUx683EVMACT6FFUTEs9YsQ7YerTo3NukDDkr,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6BFUD3HPEbEyXYzQ2UYjBRVSB9Cp4oCcCpupBX47m5ZX,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9UqnRu6g93ESKqXJVJFUTHDc7ypnHsNW1AFCmwRWhqeZ,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C9VA27AqKM9tNAaLKcgQ7hEdmJYKiDmHFg8Fi1B7UqQi,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4YKR7upzoCgPHf9CN33kuojHS2VkpUXQtGdtUXxA57m2,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9SkixCAcCn3cnBFYUR4BVvonj6kZeuRsFsSNWm1ppECh,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4TFscWuTQn11HGmtpS4HQ71uivXuKNaX68JBcKZ57UTd,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2Gpws968hNVPVYMRS1buFLsQ7tAHzwjXQ4iFg4FsD46A,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3cvPxCkqNCmCNo33z8LBM8cTRVCKiNw5Db491VZNtCgF,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2LjkBTGENgyQHJZ8NRFq3SxgmEGpi8YAn5zqmfv6Cx3Z,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HKeXFT9fQ63jcFk9b9toKQgwt79EP1KiqFXexCatYmFx,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J5sTSEqTcdZbCSvXgzur3g4P9XuPMnAEPbRgaqdnrp4F,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3KNEjcrAqnkMGV6FK1PWe8E9ZnPtESyyoaQkfBxbHHvP,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ToJfFYecitKhx63wX9m2Bw7XcvrisZ5MSSTJZHeqitk,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G2wDUoYMimvG9xSDinyJ3VfvPdagEf9gUpZpX5qKqZJJ,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ci15nLDwhDJzqzmrYPFXKMivoPNmshpbCoULt8ckA2vL,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NVgADpYLgALydoE4SR8b4vBPkseexvbwoA3U7xLMF5G,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W5zuz6dz5ReEMXiyeBKU9NwK4b1KbcPdDjdYyqZH9hf,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HQRLgDVxDHZ3TTLGridmH81Qb7KbkwFQrW2ccnqXRafS,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42bP23piBqot5Tvu6YCYMPthxvyy9AyPyLznkvPXebMd,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DX98NoZyRUJ4D5T4ucbUyVL2JQhH289hh964Nkeo1quF,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAHP2iYRYzpeCNrt4FiZF8ctfjE29pwdghYVJiYMBf23,1,0.000989,0.000989,0.000989,0.000989,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21RKFJfmE666B3EXpPMFZYstrF3kpf8Jp6EuqNTAaAaQ,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyz5C2Ufy3JrWRHLccMASCiYE1NGBSp32FLswUkqQrwJ,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CSm1ZWAiCsaWGHquQNyma6RUqS1JUf2JyENRuNduJX8,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6kxJXe14J5URCx7BeCoXUE8bZihXRRrd9sevuGaT1was,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hu76Eeoph5uHgiHrALobSuYx4SMPTSV3b1B7WzD5oosc,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3FhYGr2WidNJVhokegNHhKDr53YuAo8Mkn3oUFyZFmy3,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6iZBWFFyvQFLJE32c2kc31aTmjKhTcfwBzcvTHGhwRG,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6LdogmiZUq6deZPH8QRP7dJRGof9feB9Y96cCymkgZo7,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9iywWHqAKJR64r94Y1ZkH7z4eU5SmRx6s1kWjDrxm87,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2PYgGUYX6vcqspZKyyC4uXLEFJdfYav3enGU4Jtu71ex,1,0.01379334,0.01379334,0.01379334,0.01379334,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G9X7NhCVH7aN9W4UAKXRjBxAJqsXusrySRe7RNBe65fE,1,1e-06,1e-06,1e-06,1e-06,15800.0,15800,15800.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fpqmcsj4C3XaizZjzDdiRpLcsNZ4v3pKdztjv6ERrQQN,1,1e-06,1e-06,1e-06,1e-06,15800.0,15800,15800.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hFooPnwtow3gnRVNQbtgwaaNv8yYtGGkwLrkH7LnEyQ,1,1e-06,1e-06,1e-06,1e-06,15800.0,15800,15800.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
