wallet,tx_count,total_fee,avg_fee,total_sent_sol,token_diversity,defi_activity_count,mint_count,tokens_minted,spl_tokens_sent,avg_tx_size,fee_ratio,defi_ratio,mint_ratio,cluster,pca1,pca2
3Kn6FQ5As42QnC2gFXRR71SGNnBYjTcR8HjEWTB3mT33,4,16020000,4005000.0,8370212,0,1,0,0,0,2092553.0,1.9139300175431637,0.25,0.0,2,-0.06810407891812317,-2.065772607934637
CuaQuc9GLj5AThyYUU6jXqLWQNtMTJvVB8QrjAZRnJjc,4,16020000,4005000.0,8073958,0,1,0,0,0,2018489.5,1.9841569648987523,0.25,0.0,2,-0.06811993630951176,-2.0657725220412497
GEVowF8QkfgQnwwYZadkzQiGXoZxVvCzp4QBbK2VnsfZ,1,705000,705000.0,300000,0,1,0,0,0,300000.0,2.35,1.0,0.0,0,-0.07128176240520229,0.30683885045459197
B5RVoGU4Lo9C44UzJV9VG7AoZv3LGRD1pvggW2KTFFvG,1,705000,705000.0,300000,0,1,0,0,0,300000.0,2.35,1.0,0.0,0,-0.07128176240520229,0.30683885045459197
2hkHSfGE8daNZDon6afMgXfu9EcJQETjKvUYpEcXQdQt,1,705000,705000.0,300000,0,1,0,0,0,300000.0,2.35,1.0,0.0,0,-0.07128176240520229,0.30683885045459197
5MxQADGw3tks88TJmX2oGRWh6YSvYTfvx5NGXGXYAiGb,1,210000,210000.0,5800007000,0,1,0,0,0,5800007000.0,3.6206852853798277e-05,1.0,0.0,0,0.43092992974616384,0.3893231445872615
5igiaup2DFFhXFZAmmSUBjXApN5K4uLPjP4gbgdgzh14,4,520003,130000.75,15476365,0,1,0,0,0,3869091.25,0.03359981494362533,0.25,0.0,2,-0.07420874044097327,-1.4411039261750052
ETTd7UcvaYdbnHaXQMC86Lz7JeimyoXsKYZH5ohhNzg8,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
BFyqePDbFACq5DgAwwFYMJ6qkMkLLEcAUKXJKrrfQmWc,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
Bns7wqip9VYfbmdsvrceUEtuwopdURBGKVuS2C2Fonuy,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
33tGoh3Htd1MmEBAd74z5jxZycLxBGoYLzvEMA7jintT,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
9v8UK4fsh3cyd8rDVfrrguwgE8LWqrPgvTGqoCMg5HHQ,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
Bojk2T5i2gs71DSQN8dWbT7ny75RKU94zoMTmrjafGa6,2,510000,255000.0,750000,0,1,0,0,0,375000.0,0.68,0.5,0.0,2,-0.07384351577889009,-0.8431533412278404
FL5XmKS74YPMnsKFZ42ewN1uviz9DqaeTiwy49c5nSow,2,510000,255000.0,1362674,0,1,0,0,0,681337.0,0.3742641306724866,0.5,0.0,2,-0.073803929455718,-0.8431534292576682
5dUnGtF5oc6x34DvbND2JiKLvVemaTBnwQm5L8DiDohD,4,16020000,4005000.0,8740308,0,1,0,0,0,2185077.0,1.8328873536264396,0.25,0.0,2,-0.06808426935562376,-2.065772713179434
5SvWZ7EDAhFQwJoJ5iftNF9C2CHpA6DChyZzAnmLupeQ,1,405000,405000.0,0,1,1,0,0,EPjFWd...:50000000,0.0,405000.0,1.0,0.0,3,-0.18730479317801332,1.4519844447430275
2K1uLYGZdbSKxvWCkebr6UBz6YXJcHYTskF9sNnFoDBC,1,110000,110000.0,253530683,0,1,0,0,0,253530683.0,0.00043387253447347044,1.0,0.0,0,-0.050313348703215036,0.4028727206232695
A2BsNxaJTKQJMEmWiR2t2NnxaoW5UtfVfS8cFYEkXRy8,3,330000,110000.0,502914325,0,1,0,0,0,167638108.33333334,0.0006561753833518264,0.3333333333333333,0.0,2,-0.045984196341212875,-1.230397022421488
DkgwvaNN31GkzGwmzYRJgDhCinBerQ8qajTPJmvxk1bo,1,110000,110000.0,185551315,0,1,0,0,0,185551315.0,0.0005928279193278689,1.0,0.0,0,-0.05620956737456418,0.4028412101237442
5RWf9F5eoiSCaRmfESpEama4kzh5A1sHv1zziCJM4Xq2,1,110000,110000.0,248307501,0,1,0,0,0,248307501.0,0.0004429991021495561,1.0,0.0,0,-0.0507663835596467,0.4028702995189944
DUjdexA2jCz5ES9zhq91EiJXptPRTwefjrEjMH7ZCPf7,1,110000,110000.0,202770082,0,1,0,0,0,202770082.0,0.0005424863417473984,1.0,0.0,0,-0.05471609047851745,0.40284919154155596
7TWRGXcd4T6MCLoCoyrAaQsEUxBqwDcs95XM9hDUw3s8,1,110000,110000.0,214418724,0,1,0,0,0,214418724.0,0.0005130148988294511,1.0,0.0,0,-0.05370574068439256,0.40285459103984933
84VKe7nj7nJnWFSXsyDSZFQ5CFR1i1x2pq2zDGzf7hAU,1,110000,110000.0,65259835,0,1,0,0,0,65259835.0,0.0016855696922923572,1.0,0.0,0,-0.0666430988105254,0.40278545162283236
E1SV61Kk96JHW8caknN4RzuT7pzgdGmvnjJ7LvWJLWPk,1,110000,110000.0,63967401,0,1,0,0,0,63967401.0,0.0017196259075775175,1.0,0.0,0,-0.06675519861091522,0.40278485255000923
HC6oqxq8ZW52tiNzQ1rwd6s6mSZBHF8R96Abtci2vkhx,1,110000,110000.0,277539569,0,1,0,0,0,277539569.0,0.00039633988189986705,1.0,0.0,0,-0.04823092802153331,0.40288384947607164
AcTN8MEvR9SVJcquzxwfFoo1xMyiRiBJGwmQN7Ln2fVA,1,110000,110000.0,12545996,0,1,0,0,0,12545996.0,0.00876773753155987,1.0,0.0,0,-0.07121525582777322,0.40276101930004937
EiJkG2DtBRmu5Y2HGDBrDg9P5zpztDyEURc9g2HmF1hV,1,110000,110000.0,191806154,0,1,0,0,0,191806154.0,0.0005734956762649023,1.0,0.0,0,-0.05566705132008392,0.40284410942994114
91M7bEuiRRk5YX2Eyg7m9BfbJKL9BG2Eb2gDPrqbAvna,1,110000,110000.0,98861929,0,1,0,0,0,98861929.0,0.0011126628937212018,1.0,0.0,0,-0.06372860723051746,0.40280102706078885
GeHUYRz5nVVTax1yPJzpCnGRPXq1bhde2jxLQskhnGPE,1,110000,110000.0,45512100,0,1,0,0,0,45512100.0,0.0024169396709885944,1.0,0.0,0,-0.0683559268270626,0.4027762981593237
ESDFbHLejUqunqoEiY6mfty7TKYhMv8XQEtS1voTym7r,1,110000,110000.0,251077303,0,1,0,0,0,251077303.0,0.0004381120821582188,1.0,0.0,0,-0.05052614363474537,0.4028715834067447
UTx1ADCCpbDEk4kMfwXJiwaMkCMoGBZehPKiVyQd4Pq,1,110000,110000.0,60099785,0,1,0,0,0,60099785.0,0.001830289409521182,1.0,0.0,0,-0.0670906578932667,0.40278305982391516
294nyGGspiLDw1xA2KJj7D1XjwXL3LusKDLuJsAZatzx,1,110000,110000.0,28780827,0,1,0,0,0,28780827.0,0.00382198885389916,1.0,0.0,0,-0.06980712079387875,0.40276854312689675
6aTQQ9WDHzyPjxcunbSn8ggrADb8x1AE2qbwLdFq9Ptk,1,110000,110000.0,167532337,0,1,0,0,0,167532337.0,0.000656589658866873,1.0,0.0,0,-0.057772450904059705,0.402832857787409
6urwq1B7n1Z37uow2ntfyUt9kouXeQjXYXzKM8DA7FCX,1,110000,110000.0,52552100,0,1,0,0,0,52552100.0,0.0020931608822482833,1.0,0.0,0,-0.06774530949317034,0.40277956131836756
5gi4TXAkvkVSBckT3yByE3wsB6hLXmfuXiC73PNVDDje,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
E4LAsczXvknqcg89WZ7JHkmd22FN4BUooC7cmcjqxTV2,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
EecPu2aGyyTMy5vQ5hUPPLCTA5KpfDoKngpetWt1v18T,2,810000,405000.0,650000,0,1,0,0,0,325000.0,1.2461538461538462,0.5,0.0,2,-0.07359896801750716,-0.8673339779656783
7vrxpncGzF5t8efMApjcuF7Kr3ax9eD7A2dHBDTtzdWJ,2,8010000,4005000.0,14000000,0,1,0,0,0,7000000.0,0.5721428571428572,0.5,0.0,2,-0.06671186988960363,-1.4476734922739425
AkbnsjChxpQA39epoisdAWxkP6ZGHq9hTERiwjhYdBYE,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
5DE1KcE4BUFsCGdYSpvKUFA6tkGrPQLebMNae44SbuJE,1,360000,360000.0,150000,0,1,0,0,0,150000.0,2.4,1.0,0.0,0,-0.07187215273613042,0.362454659147592
EFNUzQL1rJJKMdtGM8cJp2e3vcWntYAtKeUQGdSwWhrY,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
Fj7zKQSPFQ2a4Ndd4ASDKVTFGkAVsAELiuhhntTjbioh,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
AdQPVE2Y1jhxwC9UqUEPe7d9VXRdFuKF2AcMrxzmW8rk,2,10010000,5005000.0,6066469,0,1,0,0,0,3033234.5,1.650053762740731,0.5,0.0,2,-0.06555077773708842,-1.608878638269576
CcAb6rAnvw7v7GHPyQohxYcj7cw7icCEU4tGZH6wWk1f,1,6481,6481.0,407856,0,1,0,0,0,407856.0,0.015890412302381234,1.0,0.0,0,-0.07244130785801926,0.4194432168410983
9igRq2EDnSpA47k6gTYJBp11RqcrZaSq9mkuDfABmAzE,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
FXqfJPq1jbgGBJwqFAwAmd9aAC5h1tpK7KtFBkWfNDgb,1,360000,360000.0,150000,0,1,0,0,0,150000.0,2.4,1.0,0.0,0,-0.07187215273613042,0.362454659147592
vVtPCURvpnnJemREkJ5tdz9XDR8s2Q8Wkh5USqvqouh,2,720000,360000.0,300000,0,1,0,0,0,150000.0,2.4,0.5,0.0,2,-0.07369693941699273,-0.860079383451083
DgLJ4xzAEH4qU8WH4k73Pn6QGm4i4WUseRxU2u83DXac,2,1010002,505001.0,510000,0,1,0,0,0,255000.0,1.9803960784313726,0.5,0.0,2,-0.07344068809517364,-0.883454454613462
CnRusi2Lgt8x4dG5LAwVgf8ePvbxbRqef4Y8DCmtGpYk,2,1210000,605000.0,1250562,0,1,0,0,0,625281.0,0.9675649827837405,0.5,0.0,2,-0.07322545362637135,-0.899575137670308
3LPtoDchdveH6rYtSpzAn9Xxtn5S6CDEQ725vYWBsTTa,10,4100000,410000.0,0,1,1,0,0,5z3EqY...:57801563024000,0.0,410000.0,0.1,0.0,3,-0.19092946016401297,-0.7806313069407842
7iX8aouaSAV4MAj5xk1PPuiA3RAFgyfHwXbo8TmKXqZy,2,210002,105001.0,2149,0,1,0,0,0,1074.5,97.72080037226617,0.5,0.0,2,-0.07414750260700827,-0.8189428453299216
H5QtyzfaDVp5BwSy36u77QGfgLV4EbndSyVmHETWfvfL,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
4pjM1grWvW99kWGk4Je4edFjM6ecEB5TwXeyzqKLCdwy,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
HWcMEtZZUMcK37AhXcWDcEwszGfNwn8N3sJfaFrVHdZY,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
CxigchY5uGZZdngumyZUX5UDWpuY6ka16ZPZVyAPr21F,2,10000,5000.0,3595000,0,1,0,0,0,1797500.0,0.0027816411682892906,0.5,0.0,2,-0.07407811874421538,-0.8028521716904926
HaBWrk7YEMiuPcsnp8kN6bACXEWe64YdGL1V8LbiAeXL,12,1320000,110000.0,2007411422,0,1,0,0,0,167284285.16666666,0.0006575632605920283,0.08333333333333333,0.0,2,0.01682284058802682,-1.8810387555165042
AkfPkynT5dY9KnydvhR13H49nbrijQMcL9ztUrBqBTop,2,310002,155001.0,231444,0,1,0,0,0,115722.0,1.3394255197801628,0.5,0.0,2,-0.07404439428101406,-0.8270327647111082
D859ofAt7jPK5XoqZXuAie2xX8SKX4nAVbxim2vdP8k7,2,6010000,3005000.0,4000000,0,1,0,0,0,2000000.0,1.5025,0.5,0.0,2,-0.06903135734702444,-1.2864679049278198
C2XzKyuiUCpecXpE6rh6i5tLhLZ5DiPhgURuz6faDcbk,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
G7m1pqoUSPg7JLNBoPEikF7oMjdNQvGqGPggKhWSod1j,2,10000,5000.0,1195000,0,1,0,0,0,597500.0,0.008368200836820083,0.5,0.0,2,-0.07423313129961512,-0.8028521935912433
5xpztbZLJhnod5wHNPrUmE7QWQVYdubwYN6Utd984P9R,2,10000,5000.0,1195000,0,1,0,0,0,597500.0,0.008368200836820083,0.5,0.0,2,-0.07423313129961512,-0.8028521935912433
3erJ52dXyM9VvotkxyUA8jswwoKdh2yQ1bGzJcP8PZ6V,2,10000,5000.0,1195000,0,1,0,0,0,597500.0,0.008368200836820083,0.5,0.0,2,-0.07423313129961512,-0.8028521935912433
BvUzRUeg24nt1AFbrA9DzG87ENksYhj1v55pQcDfFS3T,2,10000,5000.0,1195000,0,1,0,0,0,597500.0,0.008368200836820083,0.5,0.0,2,-0.07423313129961512,-0.8028521935912433
A8Gp1r32yarE4tRdhxviqfDe6WThiSoAyk34dei5Xt2w,2,10000,5000.0,1195000,0,1,0,0,0,597500.0,0.008368200836820083,0.5,0.0,2,-0.07423313129961512,-0.8028521935912433
5nwQrGhiD86dA8SMXaYniH4GA5SR2t1TMLQAhaN22f5B,2,10000,5000.0,1195000,0,1,0,0,0,597500.0,0.008368200836820083,0.5,0.0,2,-0.07423313129961512,-0.8028521935912433
8VP8m67EveggZevVuZyp5EoPpBw9qWGxjSHeKDcvpM3Y,2,10000,5000.0,1195000,0,1,0,0,0,597500.0,0.008368200836820083,0.5,0.0,2,-0.07423313129961512,-0.8028521935912433
3rTRAEJcxRnR6yA75hjXHzYEUzRA6MtzgXsru7hE5N5M,2,10000,5000.0,1195000,0,1,0,0,0,597500.0,0.008368200836820083,0.5,0.0,2,-0.07423313129961512,-0.8028521935912433
4nWCRJvud51GU9D4To1uP84jMZKBvqx8PYDXMGcbPL2J,2,10000,5000.0,1195000,0,1,0,0,0,597500.0,0.008368200836820083,0.5,0.0,2,-0.07423313129961512,-0.8028521935912433
E3JU6iezhHwnXqJQW1P1GScU1f5egbLG7M8axRqRTztG,2,10000,5000.0,1195000,0,1,0,0,0,597500.0,0.008368200836820083,0.5,0.0,2,-0.07423313129961512,-0.8028521935912433
9h6Wqcq5enG5i6iF175h8U3EPeDYJjeDCfR3gzfaiW6x,2,10000,5000.0,1195000,0,1,0,0,0,597500.0,0.008368200836820083,0.5,0.0,2,-0.07423313129961512,-0.8028521935912433
B8ZcbQNq2mVY13uz7hyNChqi7aUAjWkgnoTuthBoshEB,2,10000,5000.0,1195000,0,1,0,0,0,597500.0,0.008368200836820083,0.5,0.0,2,-0.07423313129961512,-0.8028521935912433
2dCS69oiiJr19VqAxc8PDGRxMU2m5d3GtNfzrmD7xS7P,2,10000,5000.0,1195000,0,1,0,0,0,597500.0,0.008368200836820083,0.5,0.0,2,-0.07423313129961512,-0.8028521935912433
DLMQR57GhtdqCGRVKnyzDF92ERiXHX6MNDJW2us9j2tT,2,10000,5000.0,1195000,0,1,0,0,0,597500.0,0.008368200836820083,0.5,0.0,2,-0.07423313129961512,-0.8028521935912433
FdmYbNwsgMmvutF2FQKXAT71ZJfw9KZBTQqdcCTAWJ7x,2,10000,5000.0,2395000,0,1,0,0,0,1197500.0,0.0041753653444676405,0.5,0.0,2,-0.07415562495481942,-0.8028521830714402
5s23qfuphq5NkTnUbjzRH2xBXncqCDrhh96XgiUyafZy,1,5010001,5010001.0,4999999981,0,1,0,0,0,4999999981.0,0.0010020002038076009,1.0,0.0,0,0.3695740708987699,-0.3848337621982252
2exymLYwZwiBVc2pq3F249K64zb1chUhvBz6yt1M7jab,1,5182,5182.0,100,0,1,0,0,0,100.0,51.82,1.0,0.0,0,-0.07248133222655019,0.41966837114473576
8vRD53NmJxkKYaKQvnxWGY5qW2tjcYM4cTaY8K6chBL8,2,2010000,1005000.0,2000000,0,1,0,0,0,1000000.0,1.005,0.5,0.0,2,-0.07250762705036423,-0.9640572785926225
3qbA7SYsDCptVU73VJHcXWuA8NVkpYGV9ZB1ujD691Gj,2,2010000,1005000.0,2000000,0,1,0,0,0,1000000.0,1.005,0.5,0.0,2,-0.07250762705036423,-0.9640572785926225
CFnUnHi2mqFQGDkytC32AeoBGVGjxbyDMTTpnfGoz1Fq,2,2010000,1005000.0,1600000,0,1,0,0,0,800000.0,1.25625,0.5,0.0,2,-0.07253347447675342,-0.9640572052323152
LbZbdpmhTzW14bE5uFxk28dApcUaNu1Q5oWX5dCZRbm,2,2010000,1005000.0,1500000,0,1,0,0,0,750000.0,1.34,0.5,0.0,2,-0.07253993733711124,-0.9640571804508316
C53AHdtiSGfGhveDmkoJ4BpyPcLfFgDGoGQcKhNPYQ6g,2,2010000,1005000.0,5000000,0,1,0,0,0,2500000.0,0.402,0.5,0.0,2,-0.07231383278259094,-0.9640574345808259
ZZXQy39rhT91ShZRWSQC4boCWyhASFbhhuqGK665hVz,6,180000,30000.0,984968,0,1,0,0,0,164161.33333333334,0.1827470537113896,0.16666666666666666,0.0,2,-0.0754852033572145,-1.6370843062721
BJZFizFkpHoYbKoV42xgcwg5EcjFaFppE2yXunVDYTXa,1,30000,30000.0,1000,0,1,0,0,0,1000.0,30.0,1.0,0.0,0,-0.0724386737258909,0.41566086304883826
7J8FWHkmVga3eiNeNM37V1FVVy5ja8C59yjgCaV954DT,1,30000,30000.0,1000,0,1,0,0,0,1000.0,30.0,1.0,0.0,0,-0.0724386737258909,0.41566086304883826
BZfBoHi8u38m9BoYr2tLHYBd2gPzZCLX2C3EgbpSKMxV,1,30000,30000.0,1000,0,1,0,0,0,1000.0,30.0,1.0,0.0,0,-0.0724386737258909,0.41566086304883826
Ey4aUMQMnxgUtfvbQsrzHxCzcdrGUfQn8dL5fVbh3jKC,2,2010000,1005000.0,2500000,0,1,0,0,0,1250000.0,0.804,0.5,0.0,2,-0.07247532318768472,-0.9640573355094094
6U22kMC7dXB1iFSKAP4hzRhyQHHEkPRqDiHBNNwmVYFT,2,2010000,1005000.0,3000000,0,1,0,0,0,1500000.0,0.67,0.5,0.0,2,-0.07244302253703895,-0.9640573718136943
7cBmaFtNjqsrqaUWgoo7R3WLuV5taC4jSLVPcKq138Z6,2,2010000,1005000.0,1500000,0,1,0,0,0,750000.0,1.34,0.5,0.0,2,-0.07253993733711124,-0.9640571804508316
3t4YZwp52seX6DWWEdHAKuYKPUJxxz7P1SWhMnvJ25Vw,2,2010000,1005000.0,2941032,0,1,0,0,0,1470516.0,0.683433570256971,0.5,0.0,2,-0.07244683183296083,-0.9640573682611959
B3YuHS7jQgvAkGzDEHqMDksJ5D5pXiqEHzFmGsYHfKJJ,6,6030000,1005000.0,5248584,0,1,0,0,0,874764.0,1.148881298270162,0.16666666666666666,0.0,2,-0.07364110070575289,-1.7942605212020717
HwfVkwKAF3rudSzJPkCNvD1yGiVmjM8jswxdBRPmoT2W,2,2010000,1005000.0,6636751,0,1,0,0,0,3318375.5,0.30285903448841156,0.5,0.0,2,-0.07220811281440116,-0.9640574489734891
B213MZvNKcBuP54c4NsKFmmwY6Xs1jdJ8xWoHKzHZy8x,1,36400,36400.0,1000,0,1,0,0,0,1000.0,36.4,1.0,0.0,0,-0.07242826977375344,0.4146311174472187
Ghu991MwZEnypcqWkfQibvfVNhWr9WijSVdusHm2T8Wb,1,36400,36400.0,1000,0,1,0,0,0,1000.0,36.4,1.0,0.0,0,-0.07242826977375344,0.4146311174472187
HQHnandHVZph8HnMdjTY1WvdWnAzKSC9eEX9fB1o4KQL,1,36400,36400.0,1000,0,1,0,0,0,1000.0,36.4,1.0,0.0,0,-0.07242826977375344,0.4146311174472187
E2rrfszmGbquSisK7CK4AJC9j88h5asAV5z6N3fDR5ne,1,36400,36400.0,1000,0,1,0,0,0,1000.0,36.4,1.0,0.0,0,-0.07242826977375344,0.4146311174472187
4JMf3mpJHjfvxsKnuyvewK3QQvhNdqcFsrsRqkwZakZN,1,36400,36400.0,1000,0,1,0,0,0,1000.0,36.4,1.0,0.0,0,-0.07242826977375344,0.4146311174472187
F3V6g8B3At1Kb1knJExqrKkQuLjSkbogJhUKq2XiCVWj,1,36400,36400.0,1000,0,1,0,0,0,1000.0,36.4,1.0,0.0,0,-0.07242826977375344,0.4146311174472187
BFxhZXpZfNY4QGsNhAiS8N7yE35xgURt8EcchW5GD4pt,1,36400,36400.0,1000,0,1,0,0,0,1000.0,36.4,1.0,0.0,0,-0.07242826977375344,0.4146311174472187
DhEsBxz11JcmGhXiL3ALjaS1SYjySRwzZz1XNCPUpKYR,2,52200,26100.0,2000,0,1,0,0,0,1000.0,26.1,0.5,0.0,2,-0.07427612409736097,-0.8062456121904708
Ar4YhHvCLgyHhSnLu1rMhSn1qDNjSuNmJpfw1E2uAvpS,3,99200,33066.666666666664,3000,0,1,0,0,0,1000.0,33.06666666666666,0.3333333333333333,0.0,2,-0.07488414596439474,-1.2179136751039936
Ga9FkATzVysfTpRmicmVZ9Uscx6AnTjyZ6VRe23kU87G,1,36400,36400.0,1000,0,1,0,0,0,1000.0,36.4,1.0,0.0,0,-0.07242826977375344,0.4146311174472187
FbZQ9w2QWxpQ22iYN4n6WYzH3pLeH6rNaVwyee2UEsPc,1,36400,36400.0,1000,0,1,0,0,0,1000.0,36.4,1.0,0.0,0,-0.07242826977375344,0.4146311174472187
B9FbgLfRqUFQsbUWpGjFLy4QN9QGM9BsT2AcsA7hQBjD,2,8010000,4005000.0,6000000,0,1,0,0,0,3000000.0,1.335,0.5,0.0,2,-0.0672286140868391,-1.4476733363129946
2N8Cq8EdA641MP5Ckpdp2GrCHvSYT2qkNBGjRE4mHujE,1,31400,31400.0,1000,0,1,0,0,0,1000.0,31.4,1.0,0.0,0,-0.07243639786136083,0.41543560619848396
3gSvQDGAFqSTVQ14soifV3QeD6FkPB4VzzeAP7Mspssg,1,31400,31400.0,1000,0,1,0,0,0,1000.0,31.4,1.0,0.0,0,-0.07243639786136083,0.41543560619848396
B6Fjnmed6u1kfEqHWctFHfS1uVtwfaF2wgEy1bKCFstW,1,31400,31400.0,1000,0,1,0,0,0,1000.0,31.4,1.0,0.0,0,-0.07243639786136083,0.41543560619848396
CboaEipZCgrxMAc9EDP27fmkLkaTUyMX1R1Jva4irfyG,1,31400,31400.0,1000,0,1,0,0,0,1000.0,31.4,1.0,0.0,0,-0.07243639786136083,0.41543560619848396
GsXkjwFroKwwofJe8EXS7uxm1ZapEjYrSSpFvsHQvmyL,1,31400,31400.0,1000,0,1,0,0,0,1000.0,31.4,1.0,0.0,0,-0.07243639786136083,0.41543560619848396
GqmcNVwL9P2XcPhi8TzXKfACpT7HvzJM7ugKwPz5Uvmi,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
2cUjiduYLLfKsmzqkkWHmDDqq9EUP4W8nhDMaLKs52kN,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
DWSNfuEdUa2oycnDoM8FjLU4yDtva2U8pX7oVG2FtfPG,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
4So7W6DFPDcnrFTdU24ZQctj34BWQWR7w1QGn2c8befJ,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
9kmHJFH5KXtJtVu2v1XBYRX4dq3tXo6zT4Vw7ZNaZ2YT,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
HmTMPaDKGGjobEZmFwttT8EmXhUAu6LKpZ78aJg8DQCj,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
twVApPKGvwW9d5mUMBScQ9YZ5iJfBjpwWwnKY4Wf5b5,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
AXTV2USP6en1TbC7APvejuPrDzAa3ciR6ZXBWGTNm3Mx,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
6bcxrJyb3P58GNEtwQzDoAMow7hUsZQiJ5S9TLTuVeQP,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
4hpUUTYZWpirEcHXKZmTWoaFTnx3Qi5iAyvjtkv2XCWy,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
7rHaYoDQ7yhE2tLCPgJNFb8pov217YSrMQnpcnpfuqfY,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
864YovrwtkwZoyhkaKmsnKaCJF6XemDhCe3mCXfruSUf,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
GkDcuHoh6JpVTZwt8mzsegsD7JtoP5nAuFAFFDfaXL6g,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
3kicThPhrJJZkNJpbWsjofmPnfkkPGZxsMxmnzpiYcH5,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
9CKMBq8N5uXBH9YvHSQeAQHjrp73M6i4fhThDZT34coK,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
7yZhxQrFhgqpqVomPCP1yiYGCY6yep4hsSeSeTr3i9Eh,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
G1sMvcCP3rF6ZFWRoqzZo3D4UoJN5v9KYMZfrVJUwe67,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
8vL6pRkgCjcB12Aj62yVzYdM4h34JUUay4BmrtXXmkhQ,1,5000,5000.0,892876,0,1,0,0,0,892876.0,0.005599881730497852,1.0,0.0,0,-0.07240171749379974,0.41968218369377214
9w92rN19VgFBCR8qLvxRkFpQCbHNYxkCN1VH91DT8Uxq,1,5000,5000.0,688397529,0,1,0,0,0,688397529.0,7.263245129980703e-06,1.0,0.0,0,-0.012770716148727193,0.420000861732965
